frame,timestamp_us,lat,lon
247,1629208444400061,40.41437290236881,-79.94830944135131
249,1629208444600152,40.41438929067183,-79.94831304282233
251,1629208444800227,40.414405569413766,-79.94831631157417
253,1629208445000321,40.414421873623944,-79.9483192831748
255,1629208445200381,40.414438247176854,-79.94832193849224
257,1629208445400348,40.414454598846866,-79.94832435468068
259,1629208445600236,40.41447090922116,-79.94832665275958
261,1629208445800104,40.414487147031096,-79.94832893464648
263,1629208445999963,40.414503357449966,-79.94833116872128
265,1629208446199825,40.41451940090765,-79.94833345173794
267,1629208446399715,40.414535339697586,-79.9483358423854
269,1629208446599602,40.41455113444596,-79.94833835319706
271,1629208446799478,40.41456687816075,-79.94834105090065
273,1629208446999367,40.414582552849744,-79.9483440969418
275,1629208447199315,40.41459812527321,-79.94834747718119
277,1629208447399358,40.414613572884406,-79.94835105867878
279,1629208447599505,40.414628976589604,-79.94835487370598
281,1629208447799681,40.414644324965714,-79.9483588046451
283,1629208447999870,40.41465957285041,-79.94836281328551
285,1629208448200027,40.41467481054195,-79.94836689330556
287,1629208448400143,40.414689987743934,-79.9483710531756
289,1629208448600238,40.41470501057415,-79.94837517379337
291,1629208448800351,40.41471997679041,-79.94837935491853
293,1629208449000470,40.41473484637312,-79.94838355639806
295,1629208449200560,40.414749552851156,-79.94838780504422
297,1629208449400563,40.414764179343884,-79.94839210413946
299,1629208449600489,40.41477854939703,-79.94839640963566
301,1629208449800360,40.41479267822803,-79.94840079140995
303,1629208450000228,40.41480657642629,-79.9484052015123
305,1629208450200097,40.41482026171449,-79.94840959764741
307,1629208450399951,40.41483376725221,-79.94841402016485
309,1629208450599824,40.41484704157016,-79.94841850697499
311,1629208450799726,40.414860165031904,-79.94842310316828
313,1629208450999617,40.41487304690737,-79.94842775348683
315,1629208451199492,40.414885661882366,-79.948432385498
317,1629208451399468,40.4148980277157,-79.94843700556504
319,1629208451599538,40.41491036591473,-79.94844165223694
321,1629208451799682,40.414922401887345,-79.948446291666
323,1629208451999863,40.41493393404495,-79.94845083045286
325,1629208452199993,40.41494523127762,-79.94845552505991
327,1629208452400087,40.414956200773716,-79.9484602848332
329,1629208452600185,40.41496703771855,-79.94846532619336
331,1629208452800259,40.41497761393894,-79.94847065966114
333,1629208453000358,40.41498803852699,-79.94847624555388
335,1629208453200459,40.41499827788103,-79.94848211222667
337,1629208453400457,40.41500840558257,-79.94848824326577
339,1629208453600399,40.415018355018454,-79.9484946530392
341,1629208453800307,40.41502816213997,-79.94850128236476
343,1629208454000185,40.41503793102265,-79.9485081774599
345,1629208454200032,40.41504761296533,-79.94851514235913
347,1629208454399890,40.41505728234795,-79.94852225502339
349,1629208454599749,40.41506693562554,-79.9485294583643
351,1629208454799598,40.41507670715774,-79.9485368089824
353,1629208454999427,40.41508644850959,-79.94854411979874
355,1629208455199302,40.41509639278806,-79.94855163756309
357,1629208455399272,40.415106612987124,-79.94855943986519
359,1629208455599333,40.415117055642064,-79.9485674814787
361,1629208455799490,40.41512787688689,-79.94857585035089
363,1629208455999710,40.41513885196285,-79.9485843002136
365,1629208456199880,40.41515009448315,-79.94859276161597
367,1629208456400009,40.415161552547254,-79.94860127327172
369,1629208456600137,40.41517314979671,-79.94860976745177
371,1629208456800257,40.41518493407528,-79.94861812584126
373,1629208457000389,40.41519687917774,-79.94862632665452
375,1629208457200499,40.4152090405776,-79.94863426859952
377,1629208457400491,40.41522140794344,-79.94864186597987
379,1629208457600411,40.4152340234496,-79.94864908140286
381,1629208457800266,40.415246956391776,-79.9486559562131
383,1629208458000099,40.41526006778035,-79.94866237081428
385,1629208458199957,40.41527335422654,-79.9486684415333
387,1629208458399841,40.41528685858413,-79.94867436125999
389,1629208458599767,40.415300536318796,-79.9486802017131
391,1629208458799730,40.41531424177998,-79.94868605875062
393,1629208458999724,40.41532809516519,-79.9486920634485
395,1629208459199734,40.41534210519233,-79.94869811652768
397,1629208459399710,40.41535617884693,-79.94870413124302
399,1629208459599662,40.415370433936964,-79.94871013744459
401,1629208459799658,40.415384804901144,-79.94871610847345
403,1629208459999735,40.41539931784683,-79.94872219908993
405,1629208460199853,40.415413923305586,-79.9487284204354
407,1629208460399980,40.41542866290134,-79.94873488595091
409,1629208460600114,40.415443497719075,-79.94874159870297
411,1629208460800277,40.41545829496545,-79.94874846921832
413,1629208461000447,40.41547322080406,-79.94875549918976
415,1629208461200570,40.41548830585407,-79.94876261529335
417,1629208461400591,40.41550354878965,-79.94876969637963
419,1629208461600536,40.41551877133697,-79.94877672411573
421,1629208461800463,40.41553397502751,-79.94878371534003
423,1629208462000359,40.41554917730984,-79.94879087153672
425,1629208462200265,40.415564220068475,-79.94879800316502
427,1629208462400177,40.41557929565513,-79.94880506464776
429,1629208462600105,40.41559440794688,-79.9488118470481
431,1629208462799996,40.4156095101311,-79.94881810097479
433,1629208462999859,40.41562451233767,-79.948823885604
435,1629208463199715,40.41563965886272,-79.94882936775126
437,1629208463399596,40.41565483235116,-79.94883452428884
439,1629208463599568,40.41566985662888,-79.94883955993339
441,1629208463799638,40.415684875701444,-79.94884463096423
443,1629208463999776,40.41569995954961,-79.9488499760514
445,1629208464199935,40.41571494803819,-79.94885560277103
447,1629208464400110,40.41572989976394,-79.94886152635377
449,1629208464600279,40.415745013225795,-79.94886782628046
451,1629208464800431,40.415760029697324,-79.9488744247151
453,1629208465000585,40.415775121763275,-79.9488812552623
455,1629208465200685,40.41579023386788,-79.94888820566281
457,1629208465400672,40.41580537317359,-79.94889537991531
459,1629208465600559,40.415820543413595,-79.94890277348705
461,1629208465800407,40.415835712389445,-79.94891033306665
463,1629208466000259,40.41585083972326,-79.94891803964359
465,1629208466200129,40.41586590636366,-79.94892580552427
467,1629208466399975,40.415880973043905,-79.94893355852761
469,1629208466599818,40.41589614932985,-79.94894134130607
471,1629208466799671,40.41591121023508,-79.94894915788039
473,1629208466999523,40.415926210857855,-79.94895712985323
475,1629208467199422,40.41594120325707,-79.9489653754389
477,1629208467399421,40.4159559242581,-79.94897371521978
479,1629208467599525,40.41597057818411,-79.94898214740485
481,1629208467799712,40.41598521540965,-79.94899033635782
483,1629208467999862,40.415999810846905,-79.94899822248432
485,1629208468199953,40.416014638270106,-79.9490061382248
487,1629208468400017,40.41602946326239,-79.94901392909361
489,1629208468600079,40.416044281977214,-79.94902159289434
491,1629208468800151,40.416059106821756,-79.9490293106456
493,1629208469000217,40.41607403656371,-79.94903710228353
495,1629208469200251,40.41608883646255,-79.9490449172046
497,1629208469400193,40.41610370670711,-79.94905286854036
499,1629208469600069,40.41611847647559,-79.94906078077862
501,1629208469799918,40.416133283348046,-79.9490688328461
503,1629208469999808,40.416148049786266,-79.9490771527621
505,1629208470199757,40.41616270453362,-79.94908572964752
507,1629208470399755,40.416177113957815,-79.94909459187959
509,1629208470599767,40.4161915091759,-79.94910377711975
511,1629208470799793,40.41620565838052,-79.94911315865279
513,1629208470999833,40.41621957590234,-79.94912276614821
515,1629208471199859,40.41623349529071,-79.94913255953966
517,1629208471399858,40.41624712974078,-79.94914225534158
519,1629208471599820,40.41626049149685,-79.94915162783843
521,1629208471799760,40.41627377520252,-79.94916085126194
523,1629208471999697,40.41628709172192,-79.949169841751
525,1629208472199665,40.41630063398429,-79.94917872824102
527,1629208472399634,40.41631422217513,-79.94918735418808
529,1629208472599611,40.41632794090209,-79.9491958205489
531,1629208472799591,40.416341829923525,-79.94920410528599
533,1629208472999565,40.41635590549703,-79.94921235206203
535,1629208473199543,40.41637010048079,-79.94922041904985
537,1629208473399565,40.4163844705789,-79.94922843255155
539,1629208473599640,40.416398949142184,-79.94923647050601
541,1629208473799752,40.4164135838344,-79.9492444792022
543,1629208473999874,40.41642836987018,-79.9492524903457
545,1629208474200007,40.41644352317049,-79.9492604576208
547,1629208474400130,40.416458919659014,-79.94926862142394
549,1629208474600228,40.41647460085429,-79.9492768642644
551,1629208474800340,40.416490215069366,-79.94928503753025
553,1629208475000431,40.4165060261303,-79.94929334077763
555,1629208475200479,40.41652192399534,-79.94930159806347
557,1629208475400459,40.416537842076664,-79.94930998918572
559,1629208475600355,40.4165538224131,-79.9493183526817
561,1629208475800211,40.41656979730035,-79.94932664300818
563,1629208476000072,40.41658578993369,-79.94933485032297
565,1629208476199967,40.41660167769922,-79.94934307613903
567,1629208476399865,40.416617634195894,-79.94935133354036
569,1629208476599805,40.416633368840145,-79.9493593710928
571,1629208476799760,40.416649140788046,-79.94936741876877
573,1629208476999716,40.4166648331491,-79.94937538640282
575,1629208477199677,40.416680372681405,-79.94938314706415
577,1629208477399633,40.416695957293356,-79.94939069957266
579,1629208477599644,40.416711512781994,-79.94939787074502
581,1629208477799693,40.41672707386249,-79.9494046710183
583,1629208477999778,40.4167427319096,-79.94941115202903
585,1629208478199856,40.416758259764386,-79.94941715937865
587,1629208478399910,40.41677389658403,-79.94942293485802
589,1629208478599958,40.416789476527434,-79.94942860908691
591,1629208478799993,40.41680502221398,-79.94943417614842
593,1629208479000040,40.416820023914234,-79.94943954862087
595,1629208479200073,40.41683543452682,-79.94944518067351
597,1629208479400035,40.41685080591357,-79.94945085682393
599,1629208479599929,40.41686612594639,-79.94945678975824
601,1629208479799859,40.41688140430946,-79.9494629831778
603,1629208479999789,40.41689666908518,-79.94946947668895
605,1629208480199728,40.41691202841446,-79.94947616308282
607,1629208480399683,40.41692739525201,-79.94948296146639
609,1629208480599658,40.41694294803746,-79.94948992625139
611,1629208480799644,40.4169584806856,-79.94949698493214
613,1629208480999631,40.416974061269066,-79.94950416628065
615,1629208481199627,40.41698964505631,-79.94951163634572
617,1629208481399633,40.41700528341604,-79.94951920278011
619,1629208481599660,40.41702102572088,-79.9495268162107
621,1629208481799711,40.417036668273056,-79.9495344630412
623,1629208481999754,40.417052320761776,-79.94954224212431
625,1629208482199758,40.41706790721304,-79.94955019194825
627,1629208482399751,40.41708343438459,-79.94955817866904
629,1629208482599741,40.41709872462874,-79.94956623541475
631,1629208482799726,40.41711410726191,-79.94957430827772
633,1629208482999723,40.417129315757506,-79.94958230983364
635,1629208483199735,40.417144638401126,-79.94959030810422
637,1629208483399749,40.41715977553292,-79.94959815574836
639,1629208483599818,40.4171749348287,-79.9496059357665
641,1629208483799903,40.4171899363702,-79.94961372068329
643,1629208483999952,40.41720490521141,-79.94962150707657
645,1629208484199956,40.41721974877834,-79.94962929624904
647,1629208484399948,40.41723460851442,-79.94963701701153
649,1629208484599945,40.417249305425344,-79.94964454803595
651,1629208484799942,40.417263783237985,-79.9496520534298
653,1629208484999929,40.41727827199628,-79.94965961398795
655,1629208485199900,40.41729265834685,-79.94966725027987
657,1629208485399862,40.41730679784411,-79.94967483293502
659,1629208485599809,40.41732091238953,-79.9496822867789
661,1629208485799770,40.41733475358094,-79.94968951922816
663,1629208485999743,40.417348378529354,-79.94969666274024
665,1629208486199737,40.417361674082535,-79.94970357377667
667,1629208486399740,40.4173746431866,-79.94971040211226
669,1629208486599743,40.417387271333816,-79.94971712655668
671,1629208486799764,40.41739947386092,-79.94972372893238
673,1629208486999763,40.41741122955012,-79.94973015187577
675,1629208487199761,40.41742262145392,-79.94973649519052
677,1629208487399785,40.41743344669272,-79.94974272580082
679,1629208487599855,40.41744384241291,-79.94974880780381
681,1629208487799946,40.41745363979213,-79.94975475211282
683,1629208488000031,40.41746294902357,-79.9497604684012
685,1629208488200077,40.41747182604704,-79.94976584393541
687,1629208488400086,40.41748019071746,-79.9497709172926
689,1629208488600073,40.4174881417248,-79.94977574815499
691,1629208488800075,40.41749555363834,-79.94978036783917
693,1629208489000067,40.41750244485001,-79.94978471858799
695,1629208489200046,40.41750893986602,-79.94978883083817
697,1629208489399940,40.41751503044191,-79.9497926895619
699,1629208489599824,40.417520643465636,-79.94979616784612
701,1629208489799742,40.417525865849655,-79.94979932516934
703,1629208489999719,40.4175306546976,-79.94980215751171
705,1629208490199731,40.41753505440566,-79.94980472547365
707,1629208490399751,40.41753899659704,-79.94980702574405
709,1629208490599786,40.41754250129782,-79.94980912323435
711,1629208490799818,40.41754556799737,-79.94981098505053
713,1629208490999835,40.41754831938894,-79.94981261875665
715,1629208491199845,40.41755071826889,-79.94981406904435
717,1629208491399843,40.41755281604309,-79.94981543618886
719,1629208491599808,40.41755455860397,-79.94981664899407
721,1629208491799743,40.41755606973207,-79.94981763405293
723,1629208491999712,40.41755728470153,-79.94981843711444
725,1629208492199722,40.41755823822603,-79.94981906164614
727,1629208492399779,40.41755888626525,-79.94981956042744
729,1629208492599826,40.417559273660515,-79.94981988932258
731,1629208492799874,40.41755953348486,-79.94982010841328
733,1629208492999907,40.417559705093446,-79.94982025386304
735,1629208493199933,40.417559818628156,-79.94982038928332
737,1629208493399953,40.41755990128588,-79.94982048791337
739,1629208493599948,40.417560009995036,-79.94982062092367
741,1629208493799916,40.417560243192916,-79.94982085335428
743,1629208493999835,40.41756077131816,-79.94982121312823
745,1629208494199813,40.4175616718318,-79.94982178274915
747,1629208494399793,40.41756299539594,-79.94982255379244
749,1629208494599793,40.41756476075577,-79.94982353770713
751,1629208494799796,40.417566972521115,-79.94982478362117
753,1629208494999781,40.41756964691613,-79.94982635234932
755,1629208495199768,40.41757274437853,-79.94982820157475
757,1629208495399746,40.417576300688374,-79.94983035363713
759,1629208495599705,40.417580269228246,-79.94983282936037
761,1629208495799659,40.41758461576959,-79.94983567211102
763,1629208495999656,40.41758926215737,-79.94983895892084
765,1629208496199681,40.41759423036079,-79.94984272698404
767,1629208496399731,40.417599448260326,-79.94984705968676
769,1629208496599810,40.417604864435035,-79.94985199901973
771,1629208496799937,40.417610383607965,-79.9498576695875
773,1629208497000063,40.417616063082775,-79.94986407412978
775,1629208497200139,40.417621834536845,-79.9498711876521
777,1629208497400145,40.41762760566679,-79.9498791141031
779,1629208497600085,40.41763324476346,-79.94988777271966
781,1629208497799941,40.417638710740725,-79.94989718464055
783,1629208497999832,40.41764395835359,-79.94990719599782
785,1629208498199764,40.41764884278337,-79.94991786035509
787,1629208498399707,40.41765336820267,-79.94992916845216
789,1629208498599609,40.41765747016657,-79.94994111325651
791,1629208498799522,40.4176611153273,-79.94995368582313
793,1629208498999422,40.417664265648845,-79.94996671066005
795,1629208499199359,40.41766692507795,-79.94997990463399
797,1629208499399404,40.417669123029306,-79.94999339430947
799,1629208499599553,40.417670920665934,-79.95000700246183
801,1629208499799721,40.41767242486277,-79.95002076423094
803,1629208499999863,40.417673717695834,-79.95003472634157
805,1629208500199962,40.417674923312205,-79.95004881044713
807,1629208500400007,40.417676087710845,-79.95006289633453
809,1629208500600032,40.417677191487485,-79.95007710722525
811,1629208500800057,40.417678233467,-79.95009137377075
813,1629208501000081,40.41767919460054,-79.9501056952282
815,1629208501200070,40.417680129205195,-79.95012012370175
817,1629208501399998,40.417681001717064,-79.95013451236788
819,1629208501599906,40.417681814543315,-79.9501490429243
821,1629208501799818,40.41768253907288,-79.9501636138684
823,1629208501999753,40.41768326864923,-79.95017826570385
825,1629208502199694,40.4176840718715,-79.95019296145293
827,1629208502399642,40.417684966890725,-79.95020779815765
829,1629208502599590,40.41768589881108,-79.9502226760795
831,1629208502799528,40.41768678672513,-79.95023730067695
833,1629208502999474,40.417687702530195,-79.9502518444632
835,1629208503199420,40.41768860168519,-79.95026597010363
837,1629208503399427,40.4176894949722,-79.95027975340983
839,1629208503599515,40.41769033289714,-79.95029308034695
841,1629208503799658,40.417691075403226,-79.9503058980558
843,1629208503999817,40.4176917884915,-79.95031820048523
845,1629208504199969,40.41769246502056,-79.95032990886024
847,1629208504400105,40.417693113508165,-79.95034105261279
849,1629208504600228,40.41769369891957,-79.95035155838123
851,1629208504800341,40.41769422862023,-79.95036143434774
853,1629208505000435,40.417694691979804,-79.9503707357967
855,1629208505200508,40.41769511873274,-79.95037934615063
857,1629208505400498,40.41769551154262,-79.95038714330059
859,1629208505600426,40.41769580964102,-79.9503942241774
861,1629208505800288,40.41769612084957,-79.9504004317871
863,1629208506000156,40.41769637704293,-79.95040587542277
865,1629208506200035,40.41769661814708,-79.95041049300316
867,1629208506399927,40.417696824215085,-79.95041428500751
869,1629208506599848,40.41769700508803,-79.95041730196147
871,1629208506799780,40.41769713029564,-79.95041954716598
873,1629208506999696,40.41769718085207,-79.95042113877304
875,1629208507199613,40.417697178395684,-79.95042214950638
877,1629208507399600,40.417697146735215,-79.95042266309004
879,1629208507599648,40.417697094301474,-79.95042285847255
881,1629208507799761,40.417697038349345,-79.95042278869978
883,1629208507999865,40.417696973026224,-79.95042257228326
885,1629208508199954,40.41769692100565,-79.9504223892148
887,1629208508400055,40.41769690565336,-79.95042230644952
889,1629208508600146,40.4176968963105,-79.95042224662443
891,1629208508800228,40.417696894236535,-79.95042222535965
893,1629208509000296,40.41769689123456,-79.95042224718897
895,1629208509200335,40.417696910570996,-79.95042242536363
897,1629208509400317,40.41769695785291,-79.95042299157569
899,1629208509600234,40.417697040764416,-79.95042411470214
901,1629208509800116,40.4176971569618,-79.95042597366351
903,1629208509999982,40.417697292452964,-79.95042863578965
905,1629208510199872,40.41769744926937,-79.95043210338407
907,1629208510399749,40.417697627160294,-79.95043646245159
909,1629208510599616,40.41769785977833,-79.95044155063118
911,1629208510799490,40.41769814910076,-79.95044735106663
913,1629208510999368,40.41769847000981,-79.95045377684693
915,1629208511199266,40.41769881959972,-79.95046068996737
917,1629208511399277,40.41769920138416,-79.95046795362767
919,1629208511599373,40.41769967306643,-79.95047550860257
921,1629208511799567,40.41770022930525,-79.95048335136015
923,1629208511999766,40.41770094375356,-79.95049143442509
925,1629208512199938,40.41770183064722,-79.95049950244504
927,1629208512400078,40.41770302141335,-79.95050765673089
929,1629208512600212,40.41770459700986,-79.95051570827246
931,1629208512800343,40.41770660224219,-79.95052373243898
933,1629208513000425,40.41770908370679,-79.95053165951387
935,1629208513200499,40.417711934473246,-79.950539517592
937,1629208513400498,40.417715229642475,-79.95054715725226
939,1629208513600394,40.41771908506319,-79.9505545288742
941,1629208513800267,40.41772350861222,-79.95056147943566
943,1629208514000128,40.41772859131322,-79.95056784605008
945,1629208514199994,40.41773435216742,-79.95057347109714
947,1629208514399862,40.41774067491644,-79.95057828074543
949,1629208514599638,40.41774760148638,-79.95058217285099
951,1629208514799370,40.41775510232604,-79.95058528762105
953,1629208514999094,40.41776306151514,-79.95058770315042
955,1629208515198854,40.41777147763314,-79.95058951055579
957,1629208515398748,40.41778033581516,-79.95059076727846
959,1629208515598774,40.41778956932152,-79.95059158995797
961,1629208515798904,40.41779919129587,-79.95059209144635
963,1629208515999112,40.41780924687836,-79.95059239615476
965,1629208516199353,40.417819637466366,-79.95059256557568
967,1629208516399601,40.417830365444104,-79.95059256526177
969,1629208516599850,40.417841570878885,-79.9505924221193
971,1629208516800086,40.41785312872126,-79.95059222346445
973,1629208517000339,40.41786507847523,-79.9505920983798
975,1629208517200560,40.41787748972696,-79.95059206088582
977,1629208517400632,40.417890243565125,-79.95059202406264
979,1629208517600581,40.41790329237369,-79.95059195806282
981,1629208517800456,40.41791674913892,-79.95059192222932
983,1629208518000317,40.417930611013354,-79.95059194895259
985,1629208518200167,40.417944782496356,-79.95059206038444
987,1629208518400034,40.41795938521917,-79.95059224999132
989,1629208518599900,40.417974143678904,-79.95059254210261
991,1629208518799752,40.41798942314872,-79.95059298967398
993,1629208518999616,40.41800492722657,-79.95059359425184
995,1629208519199502,40.41802074285289,-79.95059436763395
997,1629208519399481,40.418036809008974,-79.95059534215879
999,1629208519599577,40.41805320140953,-79.95059649214457
1001,1629208519799724,40.41806975915635,-79.95059775027714
1003,1629208519999895,40.41808658893195,-79.9505992723036
1005,1629208520200043,40.4181036390399,-79.95060100680334
1007,1629208520400169,40.41812095026276,-79.95060296344343
1009,1629208520600298,40.41813834712929,-79.95060505082049
1011,1629208520800417,40.4181559945994,-79.95060727861957
1013,1629208521000539,40.41817388459499,-79.95060958968581
1015,1629208521200626,40.41819175536265,-79.9506119000375
1017,1629208521400616,40.41820985846937,-79.95061430804294
1019,1629208521600529,40.41822807427314,-79.95061675126503
1021,1629208521800415,40.418246398562864,-79.9506192809669
1023,1629208522000286,40.41826489787247,-79.95062185631589
1025,1629208522200159,40.41828348076349,-79.95062443414791
1027,1629208522400015,40.418302068316244,-79.95062721145385
1029,1629208522599888,40.41832084575791,-79.95063019750157
1031,1629208522799768,40.41833952736205,-79.95063331011467
1033,1629208522999666,40.418358434502856,-79.95063652997506
1035,1629208523199595,40.41837743694817,-79.95063992337056
1037,1629208523399608,40.418396473267755,-79.95064344733197
1039,1629208523599702,40.418415608470646,-79.9506470344691
1041,1629208523799852,40.418434747744236,-79.95065058436114
1043,1629208523999999,40.41845399045635,-79.95065421937633
1045,1629208524200087,40.41847305315561,-79.9506578429225
1047,1629208524400169,40.418492191238485,-79.95066167280523
1049,1629208524600256,40.41851126315833,-79.9506655849358
1051,1629208524800334,40.418530172782006,-79.95066954358462
1053,1629208525000425,40.41854914926785,-79.95067363961505
1055,1629208525200455,40.41856793217401,-79.95067783445229
1057,1629208525400423,40.41858672663728,-79.9506822455643
1059,1629208525600359,40.418605400636864,-79.95068682431156
1061,1629208525800260,40.418624070864816,-79.95069179003119
1063,1629208526000170,40.418642758405085,-79.95069723314523
1065,1629208526200100,40.41866132505808,-79.95070317940369
1067,1629208526400058,40.41867978036614,-79.95070956629334
1069,1629208526600004,40.41869813080792,-79.950716318413
1071,1629208526799951,40.41871646954648,-79.95072354871591
